LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,atraso_medio,media_faturas,media_pagamento,default
30000,1,1,2,24,0.6666666666666666,27776.833333333332,1434.5,0
440000,2,1,2,29,0.0,160376.0,7026.0,0
230000,2,2,2,38,-1.0,2955.5,1618.1666666666667,0
200000,1,2,1,38,1.0,102325.5,3416.6666666666665,1
490000,2,2,1,30,0.0,197503.5,7196.833333333333,0
80000,2,2,1,32,-1.6666666666666667,1877.0,0.0,0
20000,2,3,2,49,1.3333333333333333,13173.833333333334,1687.1666666666667,1
170000,2,1,2,31,-0.8333333333333334,232.16666666666666,232.16666666666666,1
70000,1,1,2,27,0.0,48900.166666666664,6106.833333333333,0
210000,2,2,2,33,0.0,127105.5,4083.3333333333335,0
90000,2,2,2,25,0.0,77501.5,3100.1666666666665,0
390000,2,1,2,27,0.0,295478.5,10362.0,1
110000,2,1,2,29,0.0,50715.333333333336,2259.5,0
580000,2,1,1,36,0.0,165693.33333333334,6130.666666666667,0
360000,1,3,1,55,-0.8333333333333334,6116.0,4207.333333333333,0
270000,2,2,1,32,1.8333333333333333,226636.83333333334,7000.0,1
60000,2,1,2,27,-0.6666666666666666,2445.3333333333335,108.33333333333333,0
110000,1,3,1,37,0.0,61248.333333333336,2266.6666666666665,0
50000,2,1,1,25,0.0,39198.666666666664,1462.1666666666667,0
80000,2,1,2,23,0.0,56516.333333333336,8211.333333333334,1
50000,1,2,2,23,-0.6666666666666666,4670.666666666667,2771.6666666666665,0
100000,1,1,2,32,0.6666666666666666,88510.0,3539.5,0
30000,2,1,2,26,-0.8333333333333334,689.5,689.5,0
200000,2,1,2,27,0.0,121803.0,5678.333333333333,0
240000,1,1,2,44,0.0,217674.16666666666,8572.666666666666,1
220000,1,2,2,34,0.0,26778.0,1050.0,0
160000,2,1,2,28,0.0,100194.16666666667,3216.6666666666665,0
180000,2,1,1,53,-0.6666666666666666,13957.833333333334,5379.833333333333,0
200000,1,4,1,42,0.0,28391.166666666668,2007.1666666666667,0
140000,2,3,1,30,0.3333333333333333,76877.66666666667,4520.166666666667,0
380000,1,1,1,51,-1.5,0.0,0.0,1
600000,1,1,1,53,0.6666666666666666,453090.3333333333,15166.666666666666,1
260000,1,2,2,37,-0.16666666666666666,155988.16666666666,28003.666666666668,0
200000,2,1,2,26,-1.3333333333333333,27027.5,1232.3333333333333,0
80000,1,2,2,42,0.0,55264.333333333336,10172.0,0
40000,1,2,2,39,-0.16666666666666666,20826.666666666668,2341.5,0
130000,1,3,2,39,1.8333333333333333,73326.33333333333,3000.0,0
50000,1,1,2,32,-0.5,16534.333333333332,833.3333333333334,0
230000,2,2,1,41,-1.0,8122.0,9895.5,0
70000,1,2,1,48,-0.16666666666666666,26097.833333333332,2467.8333333333335,1
180000,2,2,1,38,0.0,139749.33333333334,6004.833333333333,0
80000,2,2,1,36,-1.0,4689.5,4777.833333333333,0
290000,2,2,2,26,-0.3333333333333333,41433.833333333336,19256.0,0
230000,2,1,2,28,0.0,94149.5,24005.333333333332,0
170000,2,3,3,56,-1.0,356.8333333333333,459.1666666666667,0
230000,1,1,1,59,-0.16666666666666666,201767.33333333334,7137.0,1
220000,1,1,2,38,0.0,198030.16666666666,7524.5,1
230000,1,2,2,32,0.0,23809.5,872.6666666666666,0
500000,1,2,1,38,-0.16666666666666666,50146.833333333336,16594.666666666668,0
90000,2,1,1,41,-1.0,3245.1666666666665,2455.1666666666665,0
390000,2,3,2,35,0.0,310738.3333333333,11314.0,1
400000,2,2,2,41,0.0,269690.1666666667,8656.333333333334,0
180000,1,2,1,34,-1.0,1927.1666666666667,1846.0,0
60000,1,3,1,38,1.1666666666666667,32007.0,1583.3333333333333,0
120000,2,2,1,32,-1.0,3201.6666666666665,3362.0,0
60000,2,2,2,29,0.0,27943.0,1136.6666666666667,0
50000,1,1,2,44,0.0,32653.0,1311.5,0
70000,2,2,1,37,0.3333333333333333,63433.0,2489.1666666666665,0
500000,2,1,1,38,-0.3333333333333333,458.5,383.5,0
200000,1,1,2,31,-2.0,0.0,0.0,0
250000,2,2,1,40,0.16666666666666666,45803.333333333336,32194.0,0
140000,1,2,2,26,1.3333333333333333,138747.83333333334,6608.333333333333,1
70000,2,2,2,28,0.16666666666666666,28287.333333333332,1801.0,0
90000,1,3,1,48,1.8333333333333333,68645.0,2414.3333333333335,0
100000,2,2,1,43,-1.0,1699.6666666666667,1636.3333333333333,0
190000,1,2,1,31,0.0,149033.16666666666,4847.666666666667,0
230000,2,1,1,42,-1.0,8772.166666666666,7628.0,0
320000,1,2,1,39,0.0,92703.83333333333,3843.1666666666665,0
220000,2,2,1,36,-0.8333333333333334,670.6666666666666,670.6666666666666,1
260000,2,1,1,34,-1.0,6331.666666666667,4977.5,0
90000,2,2,2,32,-2.0,95.5,26.166666666666668,0
30000,2,2,1,43,1.6666666666666667,24034.5,768.3333333333334,0
260000,1,2,2,30,0.3333333333333333,111340.0,3686.0,0
170000,2,2,2,28,-1.0,7704.666666666667,718.0,0
80000,2,1,1,28,0.0,9829.333333333334,579.3333333333334,1
50000,1,1,1,41,-1.0,389.3333333333333,708.3333333333334,0
200000,2,3,2,47,0.0,199441.66666666666,7291.5,0
20000,1,2,2,23,0.3333333333333333,20648.666666666668,1744.1666666666667,0
250000,2,1,1,49,-1.1666666666666667,303.1666666666667,295.1666666666667,0
20000,1,1,1,38,0.6666666666666666,19107.0,1323.1666666666667,0
30000,2,2,1,38,0.6666666666666666,23075.166666666668,1366.6666666666667,0
90000,2,2,1,35,1.8333333333333333,27123.333333333332,2083.3333333333335,0
230000,2,6,2,46,0.0,208195.16666666666,8250.0,0
130000,2,1,1,33,0.0,17836.166666666668,833.3333333333334,1
30000,1,6,1,53,-2.0,0.0,0.0,0
160000,1,1,2,35,-1.0,533.3333333333334,467.5,0
500000,2,2,2,43,-0.6666666666666666,126928.83333333333,136515.5,0
180000,2,2,2,28,0.3333333333333333,37673.666666666664,1688.0,0
80000,2,2,1,30,0.3333333333333333,12637.5,800.0,0
120000,1,1,2,26,-1.3333333333333333,1888.3333333333333,1741.0,0
130000,1,2,1,31,-0.5,1085.6666666666667,940.5,0
120000,2,2,2,35,-1.0,240.0,240.0,1
360000,1,1,2,28,-1.0,22045.166666666668,19348.0,0
50000,1,2,2,23,2.0,31543.166666666668,1466.6666666666667,1
20000,2,2,2,23,0.3333333333333333,17267.833333333332,823.0,0
100000,1,3,1,56,-0.16666666666666666,78675.66666666667,16621.666666666668,0
70000,1,3,1,32,0.0,69186.0,3328.3333333333335,0
50000,1,2,1,47,0.0,18164.666666666668,1966.1666666666667,0
10000,2,2,2,22,0.5,9878.333333333334,767.8333333333334,0
290000,2,1,1,34,0.0,104155.0,6500.0,0
30000,2,1,1,31,0.0,18400.333333333332,1274.1666666666667,0
410000,2,2,2,27,0.0,39589.333333333336,16145.666666666666,0
360000,1,1,2,28,-0.6666666666666666,70799.83333333333,75805.0,1
140000,2,2,1,42,0.0,83579.66666666667,4527.833333333333,1
210000,2,1,2,32,0.0,71315.5,2933.3333333333335,0
220000,2,2,2,27,-1.0,3349.5,28651.5,0
20000,1,2,2,27,0.8333333333333334,19366.833333333332,750.0,0
620000,2,2,1,45,0.6666666666666666,163325.0,5116.666666666667,1
360000,1,1,2,26,-1.1666666666666667,707.5,716.3333333333334,0
20000,2,2,2,21,0.0,8769.0,6085.166666666667,0
50000,1,2,2,23,0.0,21582.833333333332,4756.0,0
50000,1,2,3,30,0.0,36389.0,1155.8333333333333,0
10000,1,2,2,46,1.0,6159.166666666667,627.6666666666666,1
100000,2,3,1,50,1.6666666666666667,59440.833333333336,2841.6666666666665,1
50000,1,1,2,26,-2.0,1870.5,1586.5,0
60000,1,2,2,25,-0.6666666666666666,2898.0,2335.5,0
440000,2,1,2,35,0.0,265163.3333333333,9283.333333333334,0
120000,1,2,1,44,0.0,70227.0,2408.1666666666665,0
50000,2,1,2,52,-0.6666666666666666,1290.1666666666667,219.66666666666666,0
110000,2,2,1,40,1.8333333333333333,96088.83333333333,3850.0,0
200000,2,1,2,38,-1.3333333333333333,147.83333333333334,134.16666666666666,0
150000,2,1,2,28,-1.3333333333333333,53.0,53.0,0
30000,2,2,1,36,1.5,28271.666666666668,783.3333333333334,1
100000,2,1,2,24,-0.3333333333333333,27439.333333333332,8540.833333333334,0
360000,2,1,1,34,-0.5,9747.0,6678.166666666667,0
390000,2,1,2,31,0.0,47377.333333333336,3833.3333333333335,0
220000,2,1,1,41,-1.5,-87.5,0.0,1
160000,2,2,2,25,-2.0,0.0,0.0,0
230000,2,1,2,28,-0.3333333333333333,10576.0,4320.5,0
120000,1,1,2,27,0.0,41065.833333333336,4587.333333333333,0
100000,1,3,1,52,1.0,6284.333333333333,1250.0,1
190000,2,1,2,41,-1.0,12018.666666666666,7309.0,1
50000,1,1,1,56,0.0,36531.833333333336,1602.8333333333333,1
240000,2,1,1,42,-1.1666666666666667,1061.6666666666667,1061.6666666666667,0
40000,2,2,2,24,-2.0,37253.0,1693.1666666666667,0
630000,2,2,1,47,-0.6666666666666666,19755.0,9276.833333333334,0
160000,2,1,1,33,-2.0,2191.5,1512.3333333333333,0
110000,2,2,2,32,1.3333333333333333,77169.66666666667,4883.333333333333,0
20000,1,2,2,29,-1.0,5937.833333333333,342.5,0
210000,2,3,1,53,0.0,60424.0,2495.8333333333335,0
270000,1,1,2,34,-0.8333333333333334,9587.166666666666,7242.5,0
360000,2,2,2,52,-2.0,781.1666666666666,828.8333333333334,0
60000,2,2,1,42,-1.0,1608.5,1625.0,0
360000,1,2,2,38,-0.16666666666666666,79601.16666666667,22784.833333333332,0
390000,2,1,2,45,1.5,1597.1666666666667,1645.6666666666667,0
250000,2,3,2,35,-2.0,6272.166666666667,7325.166666666667,0
90000,2,1,2,24,0.0,17915.333333333332,2147.3333333333335,1
360000,1,1,2,28,-1.0,6318.166666666667,8020.666666666667,0
50000,1,3,2,26,0.0,25885.5,1114.1666666666667,0
270000,2,1,1,40,-1.0,4076.1666666666665,166.66666666666666,0
200000,2,1,2,29,-0.6666666666666666,15596.333333333334,6349.333333333333,0
50000,2,2,2,23,0.0,32455.833333333332,1582.6666666666667,0
350000,1,1,2,33,-1.3333333333333333,4307.333333333333,2514.0,0
160000,2,2,2,60,-1.0,2341.3333333333335,1738.5,1
80000,2,3,1,49,-1.0,4353.666666666667,5124.166666666667,0
290000,1,1,1,53,0.3333333333333333,270493.3333333333,9852.333333333334,1
270000,2,1,2,28,-0.5,23936.666666666668,12861.0,0
80000,1,1,2,31,-0.5,9205.0,5021.333333333333,0
50000,1,2,2,36,0.0,6487.5,900.0,0
30000,1,2,1,35,-1.3333333333333333,4103.833333333333,2813.6666666666665,0
30000,1,2,2,28,-1.1666666666666667,130.0,130.0,1
90000,1,2,2,33,-0.16666666666666666,32623.0,7747.833333333333,0
160000,1,1,2,26,-1.0,11262.166666666666,12067.833333333334,0
80000,2,3,2,53,0.0,68377.0,2646.8333333333335,0
50000,1,2,2,42,0.0,40837.833333333336,1200.0,0
20000,2,1,2,25,0.3333333333333333,16509.166666666668,983.3333333333334,0
220000,1,1,1,43,-1.5,0.0,0.0,1
210000,1,3,2,25,-0.5,11234.833333333334,7487.5,1
130000,2,2,2,29,0.0,89171.66666666667,3001.8333333333335,0
260000,2,2,1,31,-0.6666666666666666,32356.0,26550.0,0
230000,2,1,1,30,-0.16666666666666666,42385.666666666664,14973.333333333334,0
160000,1,1,2,34,0.0,85390.33333333333,3477.0,0
50000,1,1,1,35,0.0,12843.5,1203.3333333333333,0
80000,1,2,1,32,0.0,43580.0,3002.8333333333335,0
110000,1,3,2,46,0.0,59432.0,2480.3333333333335,0
200000,1,1,1,43,0.0,137685.0,4976.833333333333,0
360000,1,2,2,29,0.0,257164.5,7785.166666666667,0
210000,2,3,2,31,-1.5,0.0,0.0,0
80000,2,2,2,24,0.3333333333333333,64894.166666666664,3041.5,0
300000,2,2,1,36,-0.3333333333333333,13294.333333333334,14820.166666666666,1
310000,2,2,1,43,0.0,24779.666666666668,1051.6666666666667,0
30000,1,3,1,59,-1.0,545.0,480.0,1
170000,1,1,1,53,0.0,17196.833333333332,769.3333333333334,0
140000,2,2,2,28,1.3333333333333333,28761.333333333332,1500.1666666666667,0
180000,2,2,2,31,-1.5,0.0,262.6666666666667,0
50000,1,1,2,34,1.8333333333333333,23675.5,988.3333333333334,0
50000,2,2,1,36,-0.3333333333333333,5737.166666666667,500.1666666666667,0
110000,2,1,2,24,0.3333333333333333,39303.166666666664,2833.3333333333335,0
450000,2,3,1,36,-2.0,5168.666666666667,5042.333333333333,0
200000,2,2,1,34,-1.0,418.5,418.5,0
220000,1,1,2,43,-0.6666666666666666,25805.833333333332,16590.333333333332,0
360000,2,1,2,29,-1.1666666666666667,988.3333333333334,441.6666666666667,1
50000,1,2,1,37,0.0,46365.833333333336,1880.8333333333333,0
40000,1,2,2,23,0.6666666666666666,29319.333333333332,1019.5,0
190000,2,2,1,37,1.8333333333333333,119627.5,4833.333333333333,0
150000,1,1,2,33,0.0,19961.5,2206.1666666666665,0
200000,2,1,1,37,-1.1666666666666667,99.16666666666667,494.1666666666667,0
270000,2,2,1,56,0.0,113841.5,4392.166666666667,0
60000,1,1,2,25,0.0,44834.166666666664,1886.3333333333333,0
200000,2,2,1,39,0.0,73974.83333333333,2780.0,0
150000,2,2,1,39,0.0,34117.5,2583.3333333333335,0
180000,2,2,2,28,-1.0,361.6666666666667,505.0,0
90000,2,1,2,27,-1.3333333333333333,1270.6666666666667,0.0,0
360000,2,2,1,37,-1.1666666666666667,117.83333333333333,829.5,0
90000,2,1,2,24,-1.6666666666666667,81.83333333333333,0.0,0
20000,2,2,2,24,0.3333333333333333,14870.0,941.0,0
70000,1,1,1,46,0.0,53132.666666666664,2223.3333333333335,0
230000,1,1,1,39,-1.0,660.0,660.0,0
30000,1,3,1,48,0.0,29310.5,1213.8333333333333,0
200000,2,3,3,45,-1.0,5931.166666666667,6030.666666666667,0
100000,1,3,2,49,-1.6666666666666667,240.0,0.0,0
50000,2,2,2,23,0.3333333333333333,30265.166666666668,2000.0,0
20000,2,3,1,25,-0.3333333333333333,7506.333333333333,576.5,0
210000,2,2,1,47,-2.0,0.0,0.0,0
110000,1,3,1,56,0.0,32185.833333333332,2862.8333333333335,0
20000,2,3,1,44,-1.1666666666666667,167.66666666666666,76.0,0
50000,2,3,1,49,0.0,6132.0,1126.1666666666667,0
50000,1,2,1,41,0.0,20332.5,888.3333333333334,0
400000,2,1,2,40,-0.8333333333333334,56271.833333333336,35283.666666666664,0
170000,1,2,2,31,0.0,55781.333333333336,2833.3333333333335,0
280000,1,2,1,42,0.0,147157.16666666666,5977.833333333333,0
130000,2,3,1,28,-0.6666666666666666,33433.166666666664,583.3333333333334,0
210000,2,2,2,32,0.0,56009.5,4916.666666666667,0
370000,1,2,2,28,0.0,136325.83333333334,9666.666666666666,0
30000,2,2,1,31,0.3333333333333333,21267.0,1157.0,0
150000,1,3,2,39,-1.1666666666666667,84455.0,2530.0,0
60000,1,3,1,31,-0.6666666666666666,11781.5,171.16666666666666,1
80000,2,2,2,24,0.0,65369.333333333336,2614.3333333333335,0
280000,2,2,1,44,2.0,191793.0,7500.0,1
20000,2,2,2,46,5.5,19763.0,0.0,0
270000,1,1,2,32,-2.0,166.66666666666666,233.33333333333334,0
240000,2,2,2,26,-0.6666666666666666,9860.166666666666,6468.833333333333,0
20000,2,1,2,22,0.0,19285.166666666668,1150.1666666666667,0
450000,2,1,1,42,-1.1666666666666667,6933.333333333333,7033.333333333333,1
10000,1,2,2,33,0.0,8251.166666666666,1357.5,0
280000,1,2,1,39,-2.0,4009.0,4273.833333333333,1
290000,2,3,2,27,-0.3333333333333333,9247.833333333334,1050.0,0
190000,2,1,2,28,0.0,45602.833333333336,2250.0,1
80000,2,1,2,23,-0.16666666666666666,21185.333333333332,1846.0,0
280000,2,2,2,28,-0.3333333333333333,1256.6666666666667,1038.3333333333333,0
160000,2,1,1,33,-2.0,11363.333333333334,9322.5,0
90000,1,2,1,40,-0.5,15004.166666666666,893.0,1
140000,2,1,2,37,-1.3333333333333333,6924.0,6751.666666666667,0
50000,1,1,2,22,-0.16666666666666666,4927.833333333333,696.6666666666666,0
40000,2,2,1,32,1.0,27927.333333333332,1635.0,0
130000,2,3,1,43,0.0,108694.16666666667,4170.166666666667,0
70000,2,3,1,27,0.3333333333333333,63130.666666666664,2494.0,0
30000,2,2,1,35,0.0,25907.333333333332,1380.1666666666667,0
100000,2,3,1,35,1.8333333333333333,99973.16666666667,4133.333333333333,0
20000,2,1,1,30,1.0,7221.5,583.3333333333334,1
30000,2,2,2,34,1.5,45895.833333333336,12705.0,0
20000,1,2,1,34,0.0,15178.666666666666,1131.5,1
100000,2,1,2,28,0.3333333333333333,83463.33333333333,3237.1666666666665,1
30000,1,2,2,25,5.166666666666667,2300.0,0.0,1
320000,2,1,1,41,0.0,101942.5,4020.0,0
90000,1,3,2,42,2.0,41650.333333333336,1116.6666666666667,1
190000,1,2,2,40,2.0,159881.16666666666,8100.0,1
200000,1,1,2,28,0.0,133420.66666666666,18521.5,0
300000,2,2,2,31,-0.8333333333333334,3792.8333333333335,3252.3333333333335,0
30000,2,1,2,56,-1.1666666666666667,12357.0,6067.166666666667,0
110000,2,2,3,45,0.0,22243.333333333332,1885.8333333333333,0
230000,2,1,2,29,-2.0,170.66666666666666,170.66666666666666,0
230000,2,1,1,35,-0.6666666666666666,2645.5,375.0,0
310000,2,2,2,28,0.0,82986.33333333333,5500.0,0
320000,1,1,1,40,0.0,237289.83333333334,11666.666666666666,0
360000,1,1,1,47,-0.8333333333333334,60421.5,33375.0,0
20000,2,3,1,41,-0.5,674.8333333333334,588.6666666666666,1
170000,2,2,2,27,0.0,165206.16666666666,8783.333333333334,0
140000,1,1,1,40,0.0,129808.16666666667,4794.333333333333,0
80000,1,2,2,32,0.0,46583.666666666664,1601.8333333333333,0
150000,1,2,2,35,-0.5,40012.5,17744.833333333332,0
170000,1,2,2,27,-0.5,325.0,0.0,0
200000,2,2,1,29,0.3333333333333333,135810.83333333334,5032.166666666667,1
70000,1,1,2,30,0.6666666666666666,58472.666666666664,2508.3333333333335,0
320000,1,2,1,37,-2.0,11182.666666666666,4784.333333333333,0
150000,2,1,2,29,-2.0,0.0,0.0,0
50000,2,1,1,34,-0.16666666666666666,14938.666666666666,2112.3333333333335,0
90000,2,2,2,34,-0.5,2715.3333333333335,0.0,0
280000,1,1,1,41,-1.5,29084.0,25256.5,0
300000,2,1,2,31,0.16666666666666666,30677.833333333332,877.1666666666666,0
400000,2,2,2,40,-1.6666666666666667,1626.5,1690.6666666666667,0
200000,2,1,1,27,-1.0,3660.3333333333335,2914.3333333333335,0
10000,2,3,2,22,-0.6666666666666666,4357.666666666667,506.0,1
50000,2,2,3,30,1.0,38605.5,933.3333333333334,1
30000,2,2,3,22,2.3333333333333335,25158.333333333332,1550.0,0
50000,1,1,2,26,-0.16666666666666666,17673.333333333332,1350.0,1
50000,1,2,1,38,0.5,54861.833333333336,2366.6666666666665,0
30000,2,3,1,46,1.8333333333333333,13057.166666666666,745.0,0
20000,1,2,2,24,0.16666666666666666,3523.1666666666665,389.6666666666667,0
20000,1,2,2,49,0.0,16583.833333333332,630.8333333333334,0
50000,1,1,3,49,0.0,18298.833333333332,1398.5,0
30000,2,2,1,42,0.0,33221.166666666664,1527.3333333333333,0
360000,2,1,1,30,0.0,6613.166666666667,1024.5,0
170000,1,2,1,42,-1.0,1073.3333333333333,1073.3333333333333,0
400000,2,1,2,31,-2.0,841.3333333333334,812.8333333333334,0
50000,2,2,1,49,0.0,32287.0,1637.0,0
160000,2,2,2,27,0.0,83043.83333333333,3666.6666666666665,0
70000,2,2,1,33,0.0,30360.5,1180.5,1
150000,2,1,1,35,-1.5,0.0,0.0,0
80000,2,2,2,48,0.0,32108.166666666668,5441.5,0
30000,2,2,2,22,0.3333333333333333,27142.666666666668,1992.0,0
10000,1,2,2,22,0.0,8180.166666666667,1250.0,1
180000,2,1,2,27,-0.6666666666666666,2778.3333333333335,3333.8333333333335,0
320000,1,1,1,47,-1.0,6031.0,4588.666666666667,0
80000,2,2,2,34,1.0,28786.166666666668,1473.0,0
10000,1,2,1,45,0.3333333333333333,9137.333333333334,716.6666666666666,1
360000,2,2,2,39,-0.8333333333333334,8684.666666666666,6614.333333333333,0
450000,1,2,2,33,-2.0,251.0,932.8333333333334,0
330000,2,2,2,29,-0.3333333333333333,74980.0,26212.333333333332,0
60000,1,1,2,29,0.5,698.8333333333334,347.0,1
50000,2,3,2,26,0.0,10382.0,866.5,0
200000,1,2,1,38,0.0,160570.33333333334,5986.166666666667,0
120000,1,1,2,34,-0.5,414.0,103.5,0
160000,2,1,1,37,-1.0,263.3333333333333,263.3333333333333,0
110000,1,2,1,57,0.0,39560.166666666664,1775.1666666666667,0
70000,2,3,1,50,-0.8333333333333334,16458.333333333332,3760.3333333333335,0
150000,2,3,2,28,0.0,100727.66666666667,3692.8333333333335,0
610000,2,1,2,31,0.0,101153.33333333333,11248.333333333334,0
110000,2,1,2,25,0.0,89614.33333333333,3528.6666666666665,0
80000,2,2,2,25,0.6666666666666666,21622.166666666668,1906.5,1
170000,2,2,1,33,0.0,85686.16666666667,3646.6666666666665,0
110000,2,1,2,30,-1.3333333333333333,1143.5,967.1666666666666,0
140000,2,1,1,51,0.0,56505.5,2029.0,0
70000,1,1,2,51,0.3333333333333333,41934.0,2750.0,0
260000,2,2,1,46,-2.0,18435.0,10136.0,0
170000,1,3,2,38,0.0,26412.0,3500.0,0
50000,2,2,1,34,0.0,14116.0,2120.1666666666665,0
300000,2,3,1,34,0.0,233352.0,8062.166666666667,1
150000,2,1,2,31,-0.5,1996.1666666666667,1931.1666666666667,1
50000,2,2,2,25,5.5,36159.166666666664,666.6666666666666,1
50000,2,2,1,26,-0.3333333333333333,2283.3333333333335,1248.8333333333333,0
90000,2,1,2,25,0.16666666666666666,58596.666666666664,14293.0,0
50000,1,2,2,26,0.0,29811.166666666668,4393.166666666667,1
500000,2,2,2,43,-0.16666666666666666,31626.833333333332,1744.1666666666667,0
470000,2,2,1,36,-0.6666666666666666,1176.1666666666667,1015.3333333333334,0
230000,1,2,2,58,0.0,91770.83333333333,4092.5,0
140000,2,2,2,26,-0.3333333333333333,15048.166666666666,7606.833333333333,0
230000,2,2,1,30,-0.3333333333333333,6598.833333333333,4426.0,1
420000,2,2,2,31,-0.3333333333333333,23116.333333333332,12449.166666666666,0
30000,2,2,2,24,0.0,31019.166666666668,1744.0,0
50000,2,2,2,52,0.8333333333333334,28663.166666666668,1036.6666666666667,1
140000,2,2,2,24,-1.3333333333333333,71.66666666666667,38.833333333333336,0
260000,2,2,1,35,-0.8333333333333334,42654.5,31999.666666666668,0
90000,2,3,2,29,-0.6666666666666666,4634.5,1103.6666666666667,0
240000,2,2,1,33,0.0,237886.16666666666,9833.333333333334,0
510000,2,1,2,35,-0.3333333333333333,3155.0,1511.3333333333333,0
110000,2,2,1,35,0.0,46249.5,2910.0,0
210000,2,1,2,28,-0.5,8795.666666666666,8197.666666666666,0
220000,1,2,1,40,-1.6666666666666667,128.33333333333334,412.5,0
200000,2,1,1,35,-2.0,1709.3333333333333,1401.0,0
360000,2,2,2,53,-1.0,11653.333333333334,11330.0,0
260000,1,1,2,44,-1.0,341.0,341.0,0
20000,1,2,1,33,0.0,10297.333333333334,690.8333333333334,0
120000,2,2,1,32,0.0,114616.16666666667,4718.833333333333,0
50000,2,1,2,33,-0.6666666666666666,9248.166666666666,7188.5,0
60000,2,1,2,26,0.5,34528.666666666664,7000.0,0
200000,1,1,2,26,-1.6666666666666667,6834.5,5469.833333333333,0
20000,1,2,2,26,-1.1666666666666667,540.0,770.3333333333334,0
50000,2,1,1,32,0.0,24543.333333333332,3485.5,1
50000,2,2,2,31,-0.3333333333333333,11516.666666666666,6444.833333333333,0
230000,1,1,2,29,1.0,41344.833333333336,2333.3333333333335,0
50000,1,2,1,27,-0.5,1512.3333333333333,962.1666666666666,0
100000,2,1,2,28,2.0,83310.33333333333,3317.0,1
210000,2,1,1,42,-1.1666666666666667,415.0,415.0,1
230000,2,2,1,32,0.3333333333333333,77065.33333333333,2840.6666666666665,1
500000,2,1,2,26,-1.5,8928.5,3692.8333333333335,0
370000,2,1,2,38,-1.0,768.5,613.6666666666666,0
230000,2,1,1,35,-0.6666666666666666,10856.5,8307.0,0
80000,1,2,2,29,0.0,11622.333333333334,977.5,0
60000,2,2,2,29,-0.8333333333333334,20396.0,1005.5,0
30000,2,2,2,51,0.8333333333333334,26223.833333333332,972.6666666666666,0
70000,1,1,2,27,-0.8333333333333334,92.16666666666667,419.1666666666667,0
410000,1,1,2,32,-1.5,1596.6666666666667,900.0,0
280000,2,3,1,40,-1.5,114.0,402.0,0
50000,2,1,1,34,0.0,33550.0,1777.8333333333333,0
100000,2,2,1,30,0.0,80273.0,3516.6666666666665,0
230000,2,1,2,29,-2.0,0.0,0.0,0
50000,2,1,2,22,-0.6666666666666666,6086.0,1757.8333333333333,0
100000,2,1,2,48,1.6666666666666667,17651.0,1404.3333333333333,0
210000,2,2,1,35,0.0,32969.0,1804.0,0
400000,1,1,2,37,-1.1666666666666667,2904.6666666666665,3524.6666666666665,0
